History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Branded clothing,Age,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,BMI,music,movie,fitness,expenditure
5.0,5.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,2.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,5.0,4.0,1.0,4.0,1.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,57.0,50.0,1.0,22.0
4.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,72.0,51.0,1.5,16.0
1.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,5.0,1.0,3.0,5.0,4.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,50.0,40.0,0.75,19.0
2.0,2.0,2.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,4.0,4.0,2.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,70.0,51.0,0.75,17.0
3.0,4.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,5.0,3.0,5.0,2.0,5.0,1.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,55.0,48.0,1.5,14.0
1.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,2.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,1.0,3.0,4.0,5.0,2.0,1.0,5.0,3.0,1.0,5.0,4.0,2.0,5.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,30.0,35.0,0.75,13.0
2.0,4.0,3.0,2.0,1.0,5.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,5.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,1.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,59.0,39.0,0.5,14.0
2.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,72.0,41.0,2.0,10.0
3.0,2.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,45.0,37.0,0.5,18.0
4.0,2.0,4.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,5.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,5.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,60.0,53.0,0.75,18.0
2.0,2.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,1.0,5.0,3.0,2.0,2.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,50.0,45.0,0.25,13.0
5.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,53.0,27.0,0.5,12.0
3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,57.0,36.0,1.0,15.0
3.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,42.0,46.0,2.0,20.0
3.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,1.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,5.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,65.0,38.0,0.6666666666666666,16.0
1.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,5.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,5.0,1.0,3.0,5.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,64.0,39.0,0.08333333333333333,20.0
2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,61.0,50.0,0.5,7.0
1.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,5.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,44.0,37.0,0.25,16.0
3.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,1.0,5.0,4.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,51.0,41.0,1.0,21.0
4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,1.0,4.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,60.0,44.0,5.0,17.0
1.0,2.0,2.0,5.0,3.0,5.0,2.0,1.0,5.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,2.0,4.0,2.0,5.0,4.0,1.0,5.0,3.0,5.0,1.0,2.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,2.0,5.0,3.0,2.0,5.0,1.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,48.0,42.0,4.0,17.0
3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,1.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,55.0,44.0,0.75,14.0
3.0,5.0,3.0,1.0,1.0,5.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,67.0,46.0,0.375,16.0
4.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,5.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,64.0,41.0,1.5,20.0
3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,1.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,69.0,39.0,0.5,9.0
3.0,4.0,3.0,2.0,1.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,5.0,5.0,1.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,4.0,2.0,5.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,5.0,5.0,1.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,70.0,51.0,0.2222222222222222,18.0
5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,53.0,38.0,0.375,17.0
5.0,5.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,2.0,5.0,3.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,5.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,67.0,50.0,0.2222222222222222,20.0
4.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,5.0,2.0,1.0,2.0,4.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,58.0,52.0,1.5,19.0
